date,open,close,high,low,amount
2025-12-01,22.28,22.55,22.64,22.28,183671.0
2025-12-02,22.4,22.27,22.45,22.14,130555.0
2025-12-03,22.22,21.5,22.27,21.47,209827.0
2025-12-04,21.47,21.36,21.65,21.3,130487.0
2025-12-05,21.44,21.68,21.78,21.18,126510.0
2025-12-08,21.68,21.67,21.81,21.59,131683.0
2025-12-09,21.47,21.32,21.69,21.3,151113.0
2025-12-10,21.25,21.64,21.75,21.02,157828.0
2025-12-11,21.62,21.44,21.9,21.44,142935.0
2025-12-12,21.43,21.88,22.03,21.33,249012.0
2025-12-15,21.68,21.11,21.78,21.06,231951.0
2025-12-16,21.11,20.51,21.18,20.23,270352.0
2025-12-17,20.43,20.57,20.62,20.05,203129.0
2025-12-18,20.35,20.42,20.72,20.32,120751.0
2025-12-19,20.49,20.82,20.95,20.45,172241.0
2025-12-22,20.81,21.05,21.2,20.8,156526.0
2025-12-23,21.02,20.78,21.08,20.7,119050.0
2025-12-24,20.88,20.98,21.07,20.6,115804.0
2025-12-25,21.03,21.75,21.86,20.91,295892.0
2025-12-26,21.95,21.78,22.14,21.52,253536.0
2025-12-29,21.73,21.78,21.91,21.61,154509.0
2025-12-30,21.75,21.73,21.96,21.63,153989.0
2025-12-31,21.78,21.69,21.95,21.43,211293.0
2026-01-05,21.95,22.15,22.28,21.82,268470.0
2026-01-06,22.15,22.44,22.57,22.06,268803.0
2026-01-07,22.45,21.98,22.45,21.96,228302.0
2026-01-08,21.9,22.41,22.56,21.82,261447.0
2026-01-09,22.57,22.48,22.68,22.31,275469.0
2026-01-12,22.88,23.25,23.39,22.76,427895.0
2026-01-13,23.22,22.19,23.22,22.12,395811.0
2026-01-14,22.2,22.97,24.19,22.2,826127.0
2026-01-15,23.1,23.22,24.1,22.81,588854.0
2026-01-16,23.41,22.91,23.46,22.68,379011.0
2026-01-19,22.9,22.9,23.1,22.4,273410.0
2026-01-20,22.9,22.28,22.96,22.14,312432.0
2026-01-21,22.08,22.64,23.09,22.02,317077.0
2026-01-22,22.66,22.45,22.84,22.38,201138.0
2026-01-23,22.44,22.85,22.9,22.36,253860.0
2026-01-26,22.81,22.0,22.81,21.85,345178.0
2026-01-27,21.98,21.85,22.08,21.32,223710.0
2026-01-28,21.76,21.46,21.9,21.36,198634.0
2026-01-29,21.11,20.98,21.35,20.7,292107.0
2026-01-30,21.01,20.48,21.3,20.35,268136.0
2026-02-02,20.4,20.08,20.58,20.03,240619.0
2026-02-03,20.61,20.69,20.79,20.23,277217.0
2026-02-04,20.6,20.65,20.69,20.42,180542.0
2026-02-05,20.66,20.51,20.76,20.44,133987.0
2026-02-06,20.3,20.4,20.55,20.2,130330.0
2026-02-09,20.6,20.46,20.66,20.36,200171.0
2026-02-10,20.44,20.68,20.74,20.37,165960.0
2026-02-11,21.17,20.69,21.29,20.68,326892.0
2026-02-12,20.44,20.46,20.57,20.31,175376.0
2026-02-13,20.46,20.25,20.51,20.24,156433.0
2026-02-24,20.64,20.96,21.08,20.58,281926.0
2026-02-25,20.93,20.99,21.0,20.73,170444.0
2026-02-26,20.9,21.44,21.67,20.84,323329.0
2026-02-27,21.0,21.2,21.37,20.98,180512.0
2026-03-02,21.06,22.18,22.6,20.9,571516.0
2026-03-03,21.92,21.73,22.4,21.29,537497.0
2026-03-04,22.02,22.98,23.7,21.73,987254.0
2026-03-05,22.5,23.22,23.45,22.3,791201.0
2026-03-06,23.25,25.54,25.54,22.88,1550010.0
2026-03-09,25.4,24.6,25.86,24.37,1637019.0
2026-03-10,23.75,23.48,24.22,23.3,1155007.0
2026-03-11,23.49,23.34,23.86,23.11,812910.0
2026-03-12,23.19,22.37,23.29,22.25,714911.0
2026-03-13,22.33,22.17,22.55,21.92,490415.0
2026-03-16,22.0,22.16,22.41,21.77,357343.0
2026-03-17,21.3,20.57,21.34,20.56,710941.0
2026-03-18,20.5,20.7,20.82,20.37,313034.0
2026-03-19,20.45,20.93,21.29,20.34,398367.0
2026-03-20,20.78,20.05,20.9,20.05,379172.0
2026-03-23,19.65,18.66,19.67,18.6,373358.0
2026-03-24,18.98,19.02,19.13,18.62,232402.0
2026-03-25,19.06,19.35,19.44,18.92,240546.0
2026-03-26,19.21,18.69,19.23,18.67,273038.0
2026-03-27,18.3,18.69,18.84,18.18,177387.0
2026-03-30,19.03,18.87,19.19,18.65,206609.0
2026-03-31,19.2,19.9,19.97,18.96,557809.0
2026-04-01,19.84,19.55,19.84,19.4,368574.0
2026-04-02,19.35,19.13,19.63,18.93,301252.0
2026-04-03,19.05,18.51,19.28,18.5,213297.0
2026-04-07,18.5,18.11,18.55,18.07,271162.0
2026-04-08,18.36,18.96,18.96,18.36,327343.0
2026-04-09,18.66,18.48,18.81,18.45,218877.0
2026-04-10,18.67,18.81,19.08,18.6,240202.0
2026-04-13,18.62,18.78,18.8,18.57,178865.0
2026-04-14,18.9,19.12,19.28,18.78,283500.0
2026-04-15,19.16,19.12,19.32,19.04,255476.0
2026-04-16,19.21,19.56,19.76,19.02,342630.0
2026-04-17,19.46,19.5,19.56,19.25,228444.0
2026-04-20,19.5,19.81,19.97,19.39,304056.0
