date,open,close,high,low,amount
2026-04-21,99.72,76.65,100.99,75.0,129928415.0
2026-04-22,76.01,95.0,96.22,75.02,94285134.0
2026-04-23,94.5,88.6,102.5,88.6,66385111.0
2026-04-24,90.5,93.82,103.0,86.1,66841683.0
2026-04-27,96.5,101.1,102.33,96.5,55228890.0
2026-04-28,100.0,93.0,100.0,91.72,55001485.0
2026-04-29,91.07,92.5,94.33,86.87,40984367.0
2026-04-30,93.79,103.0,107.0,91.0,59862912.0
2026-05-06,108.13,107.1,115.4,103.7,66539863.0
2026-05-07,106.2,119.0,122.9,105.01,52821449.0
2026-05-08,115.0,127.0,129.2,113.88,48913393.0
2026-05-11,134.6,144.5,149.5,127.0,54239018.0
2026-05-12,139.01,137.3,144.78,133.38,47304870.0
2026-05-13,133.0,155.45,160.08,133.0,45630820.0
2026-05-14,159.89,154.8,169.0,150.01,46145803.0
2026-05-15,158.04,183.84,185.0,150.0,56521339.0
2026-05-18,174.0,188.1,189.99,173.1,48993763.0
2026-05-19,180.88,182.67,186.66,171.58,37379214.0
2026-05-20,180.27,189.24,207.47,180.19,45074049.0
2026-05-21,196.0,176.8,196.0,172.8,46067202.0
2026-05-22,179.98,187.95,189.95,170.1,40580214.0
2026-05-25,185.0,213.93,215.8,180.92,48323091.0
2026-05-26,221.7,229.0,235.32,210.02,49385093.0
2026-05-27,221.86,211.86,234.56,211.8,39498366.0
2026-05-28,204.96,214.99,222.03,197.33,30460638.0
2026-05-29,214.99,196.5,217.69,190.8,36180865.0
2026-06-01,193.0,178.85,197.89,178.82,34191048.0
2026-06-02,183.41,180.42,188.27,176.88,30994416.0
