date,open,close,high,low,amount
2025-12-01,4.47,4.42,4.48,4.4,250024.0
2025-12-02,4.41,4.45,4.48,4.29,306765.0
2025-12-03,4.43,4.35,4.48,4.33,201303.0
2025-12-04,4.38,4.31,4.41,4.3,171435.0
2025-12-05,4.3,4.35,4.37,4.26,192616.0
2025-12-08,4.35,4.4,4.43,4.35,205197.0
2025-12-09,4.4,4.37,4.41,4.29,228549.0
2025-12-10,4.36,4.3,4.39,4.29,200920.0
2025-12-11,4.3,4.17,4.32,4.16,248109.0
2025-12-12,4.19,4.09,4.26,4.07,267348.0
2025-12-15,4.08,4.13,4.19,4.03,215042.0
2025-12-16,4.14,4.02,4.14,4.0,196149.0
2025-12-17,4.02,4.02,4.04,3.92,204797.0
2025-12-18,4.0,4.01,4.09,3.99,178340.0
2025-12-19,4.03,4.13,4.14,4.01,198387.0
2025-12-22,4.14,4.13,4.16,4.12,145564.0
2025-12-23,4.12,4.1,4.15,4.07,196710.0
2025-12-24,4.1,4.14,4.15,4.09,152842.0
2025-12-25,4.16,4.14,4.17,4.11,181883.0
2025-12-26,4.14,4.1,4.16,4.09,187411.0
2025-12-29,4.09,4.07,4.11,4.03,171659.0
2025-12-30,4.07,4.02,4.09,4.0,149620.0
2025-12-31,4.02,4.05,4.05,3.96,138688.0
2026-01-05,4.03,4.07,4.09,4.02,167384.0
2026-01-06,4.08,4.44,4.58,4.07,855795.0
2026-01-07,4.47,4.66,4.74,4.3,937073.0
2026-01-08,4.58,4.51,4.59,4.46,560021.0
2026-01-09,4.47,4.52,4.54,4.45,423735.0
2026-01-12,4.5,4.48,4.5,4.44,438091.0
2026-01-13,4.48,4.8,4.98,4.39,1037606.0
2026-01-14,4.75,4.83,4.96,4.57,785498.0
2026-01-15,4.73,4.58,4.74,4.54,471708.0
2026-01-16,4.62,4.92,5.29,4.61,969136.0
2026-01-19,4.85,4.98,5.18,4.74,849723.0
2026-01-20,4.95,5.16,5.24,4.9,811200.0
2026-01-21,5.06,5.09,5.1,4.91,617168.0
2026-01-22,5.04,4.99,5.05,4.94,405824.0
2026-01-23,4.99,5.01,5.16,4.92,473699.0
2026-01-26,4.97,5.15,5.18,4.81,713962.0
2026-01-27,4.98,4.82,4.99,4.66,554294.0
2026-01-28,4.82,4.83,4.9,4.73,367088.0
2026-01-29,4.85,5.34,5.69,4.84,1153938.0
2026-01-30,5.19,5.64,5.76,5.18,1278040.0
2026-02-02,5.5,5.54,5.99,5.44,1047488.0
2026-02-03,5.61,5.57,5.92,5.48,868442.0
2026-02-04,5.45,5.36,5.54,5.3,726268.0
2026-02-05,5.35,5.41,5.87,5.31,677532.0
2026-02-06,5.28,5.39,5.45,5.13,535470.0
2026-02-09,5.39,5.39,5.45,5.34,402427.0
2026-02-10,5.38,5.28,5.41,5.26,375063.0
2026-02-11,5.23,5.24,5.31,5.18,264026.0
2026-02-12,5.25,5.27,5.4,5.19,436454.0
2026-02-13,5.25,5.06,5.31,5.06,366133.0
2026-02-24,5.16,5.35,5.48,5.16,609401.0
2026-02-25,5.35,5.42,5.48,5.35,384441.0
2026-02-26,5.4,5.45,5.54,5.39,351709.0
2026-02-27,5.4,5.63,5.66,5.36,611514.0
2026-03-02,5.48,5.28,5.5,5.17,582835.0
2026-03-03,5.29,4.91,5.32,4.89,465213.0
2026-03-04,4.83,4.95,5.03,4.75,319642.0
2026-03-05,5.07,5.05,5.17,5.01,311367.0
2026-03-06,5.04,5.09,5.14,4.99,217658.0
2026-03-09,4.99,5.06,5.08,4.86,291289.0
2026-03-10,5.09,5.13,5.21,5.09,269793.0
2026-03-11,5.13,4.98,5.17,4.96,317619.0
2026-03-12,5.02,4.9,5.02,4.86,222441.0
2026-03-13,4.9,4.86,4.96,4.83,169112.0
2026-03-16,4.85,4.88,4.95,4.82,145099.0
2026-03-17,4.89,4.77,4.94,4.76,192373.0
2026-03-18,4.77,4.91,4.93,4.77,200041.0
2026-03-19,4.85,4.81,4.89,4.79,171496.0
2026-03-20,4.82,4.58,4.84,4.57,217392.0
2026-03-23,4.47,4.39,4.62,4.34,240377.0
2026-03-24,4.49,4.58,4.59,4.39,206402.0
2026-03-25,4.59,4.67,4.67,4.57,152778.0
2026-03-26,4.67,4.57,4.76,4.52,153283.0
2026-03-27,4.5,4.67,4.68,4.45,149689.0
2026-03-30,4.63,4.72,4.75,4.58,168575.0
2026-03-31,4.7,4.56,4.76,4.54,159254.0
2026-04-01,4.65,4.65,4.7,4.58,118254.0
