date,open,close,high,low,amount
2025-12-01,62.49,62.24,62.98,62.13,29086.0
2025-12-02,62.24,61.26,62.6,61.01,29289.0
2025-12-03,61.29,61.46,62.08,60.88,29249.0
2025-12-04,61.41,61.66,62.0,61.24,20221.0
2025-12-05,61.66,65.43,65.83,61.66,62676.0
2025-12-08,65.58,64.21,65.98,64.07,22722.0
2025-12-09,64.22,64.87,65.73,64.13,32216.0
2025-12-10,64.63,65.52,66.0,64.2,22680.0
2025-12-11,65.49,65.5,66.35,65.0,19169.0
2025-12-12,65.3,66.68,67.1,65.12,30674.0
2025-12-15,66.37,65.26,67.08,64.66,26788.0
2025-12-16,65.26,63.5,65.26,63.0,25078.0
2025-12-17,63.5,65.0,65.47,63.04,27260.0
2025-12-18,64.8,67.48,68.88,64.31,59811.0
2025-12-19,67.48,69.8,70.22,66.68,59044.0
2025-12-22,69.88,67.5,70.25,67.35,44676.0
2025-12-23,67.48,66.62,67.48,65.1,52441.0
2025-12-24,66.65,66.0,67.0,65.09,46677.0
2025-12-25,66.01,67.98,68.27,66.0,46951.0
2025-12-26,67.8,67.78,68.27,66.8,28707.0
2025-12-29,67.78,68.57,69.18,66.68,49866.0
2025-12-30,68.98,70.5,71.26,68.57,46661.0
2025-12-31,70.24,69.39,70.79,68.6,43445.0
2026-01-05,69.39,69.85,70.66,68.81,33701.0
2026-01-06,69.94,72.18,73.93,69.7,71724.0
2026-01-07,71.87,73.0,73.5,71.2,38604.0
2026-01-08,72.84,70.96,73.47,70.4,36810.0
2026-01-09,70.96,70.5,70.98,69.3,38757.0
2026-01-12,70.41,70.26,70.84,69.5,38128.0
2026-01-13,70.0,68.92,70.95,68.33,41674.0
2026-01-14,68.88,68.55,69.8,67.85,34669.0
2026-01-15,68.1,69.77,70.84,68.02,37249.0
2026-01-16,70.41,68.67,70.78,68.38,26592.0
2026-01-19,68.28,72.35,72.85,68.28,56244.0
2026-01-20,72.42,74.15,74.46,72.18,50428.0
2026-01-21,74.1,74.65,75.88,72.87,43018.0
2026-01-22,75.0,77.04,77.5,74.66,51342.0
2026-01-23,76.95,76.8,77.74,75.61,32418.0
2026-01-26,76.8,76.97,78.48,74.79,48447.0
2026-01-27,76.78,75.89,77.98,74.87,40850.0
2026-01-28,75.89,78.59,78.99,75.06,52028.0
2026-01-29,78.6,79.43,81.58,78.55,55182.0
2026-01-30,79.25,80.4,82.3,76.8,68178.0
2026-02-02,78.9,72.42,79.0,72.36,101658.0
2026-02-03,73.87,73.33,74.19,71.7,53799.0
2026-02-04,73.34,72.16,73.35,71.37,42185.0
2026-02-05,72.61,71.04,73.15,70.8,40023.0
2026-02-06,70.1,71.46,73.5,69.27,42986.0
2026-02-09,72.33,72.8,72.87,71.42,40255.0
2026-02-10,74.3,74.4,78.25,72.81,55500.0
2026-02-11,72.8,75.7,76.66,72.8,48197.0
2026-02-12,75.1,73.48,75.64,73.26,51329.0
2026-02-13,73.43,70.6,73.43,70.55,43176.0
2026-02-24,72.27,76.18,76.96,72.01,67483.0
2026-02-25,76.21,76.48,78.4,75.71,64499.0
2026-02-26,76.72,77.12,77.83,75.2,44975.0
2026-02-27,77.02,80.5,80.5,76.58,55373.0
2026-03-02,79.0,80.85,81.45,77.68,68585.0
2026-03-03,81.58,79.99,83.43,79.43,64937.0
2026-03-04,78.23,81.03,81.8,78.0,59653.0
2026-03-05,82.43,80.0,82.5,79.0,48005.0
2026-03-06,79.56,85.54,86.33,79.06,89036.0
2026-03-09,86.0,81.03,89.15,80.35,114358.0
2026-03-10,78.62,78.9,80.6,77.7,62690.0
2026-03-11,78.5,84.2,85.89,77.18,93979.0
2026-03-12,84.27,85.29,89.71,83.0,117683.0
2026-03-13,85.99,84.0,87.98,83.51,74405.0
2026-03-16,83.8,79.77,86.7,79.24,80962.0
2026-03-17,79.26,76.65,81.2,76.58,66914.0
2026-03-18,76.63,77.3,77.48,75.02,53384.0
2026-03-19,77.52,73.11,77.88,72.4,62272.0
2026-03-20,72.87,70.9,73.25,70.5,48280.0
2026-03-23,70.0,70.34,72.4,68.25,68239.0
2026-03-24,70.88,69.84,71.03,68.35,39995.0
2026-03-25,69.9,73.0,73.68,69.41,51530.0
2026-03-26,73.0,72.43,74.79,71.38,46484.0
2026-03-27,71.89,74.04,75.32,71.54,46969.0
2026-03-30,74.04,77.0,78.55,73.7,86805.0
2026-03-31,77.14,75.0,78.1,73.5,51972.0
2026-04-01,75.45,77.0,77.38,74.1,56423.0
2026-04-02,77.14,75.1,77.6,74.3,49119.0
2026-04-03,74.93,74.35,75.81,72.6,43900.0
2026-04-07,75.21,79.85,79.95,74.04,73972.0
2026-04-08,78.8,82.0,82.13,78.2,86689.0
2026-04-09,81.04,80.63,82.5,80.5,57009.0
2026-04-10,80.68,80.0,80.9,79.31,58725.0
2026-04-13,79.86,79.8,81.66,78.4,57711.0
2026-04-14,80.33,79.05,80.33,78.68,45172.0
2026-04-15,79.0,78.0,79.97,77.85,49822.0
2026-04-16,77.83,78.12,78.65,76.6,53089.0
2026-04-17,77.94,71.6,78.11,71.6,123613.0
2026-04-20,71.0,71.3,72.08,69.51,75842.0
2026-04-21,71.99,72.41,73.1,71.25,44065.0
2026-04-22,72.0,70.78,72.84,70.07,63961.0
2026-04-23,70.4,70.99,71.7,70.0,36341.0
2026-04-24,71.42,72.45,73.22,70.46,62886.0
2026-04-27,71.4,70.92,72.34,70.33,51886.0
2026-04-28,70.17,74.79,75.07,70.16,108840.0
2026-04-29,74.79,74.02,74.84,73.64,42665.0
2026-04-30,74.01,72.34,74.38,72.31,43227.0
2026-05-06,72.0,71.42,72.32,70.16,73651.0
2026-05-07,71.98,68.92,71.98,68.51,81989.0
2026-05-08,69.42,68.21,69.8,67.66,68118.0
2026-05-11,68.0,67.0,68.45,66.91,77720.0
2026-05-12,67.12,66.11,67.76,65.87,70412.0
2026-05-13,66.0,65.93,66.87,65.55,60764.0
2026-05-14,65.92,64.89,67.02,64.82,66534.0
2026-05-15,64.91,64.81,65.83,64.08,66529.0
2026-05-18,64.28,63.23,64.78,62.87,57049.0
2026-05-19,63.0,63.26,63.58,61.78,42789.0
2026-05-20,63.2,63.25,63.99,62.12,37353.0
2026-05-21,63.38,60.91,64.02,60.88,63096.0
2026-05-22,61.1,61.07,61.69,60.41,41247.0
2026-05-25,60.93,59.6,60.95,59.1,61017.0
2026-05-26,59.59,60.43,60.98,59.13,43263.0
2026-05-27,60.21,58.66,60.9,58.54,50154.0
2026-05-28,58.65,56.5,58.93,55.28,116419.0
2026-05-29,56.66,57.16,58.43,55.11,90565.0
2026-06-01,56.96,58.57,59.29,56.66,68856.0
2026-06-02,58.57,58.15,59.18,57.81,42907.0
